datetime,value,validation_block,predict
2018-02-16 23:20:00,5.04,0,5.04
2018-02-16 23:21:00,5.04,0,5.04
2018-02-16 23:22:00,5.04,0,5.04
2018-02-16 23:23:00,5.04,0,5.04
2018-02-16 23:24:00,5.04,0,5.04
2018-02-16 23:25:00,5.04,0,5.4175
2018-02-16 23:26:00,5.04,0,5.4175
2018-02-16 23:27:00,5.04,0,5.4175
2018-02-16 23:28:00,5.04,0,5.4175
2018-02-16 23:29:00,5.04,0,5.4175
2018-02-16 23:30:00,5.04,1,5.04
2018-02-16 23:31:00,5.04,1,5.04
2018-02-16 23:32:00,5.04,1,5.04
2018-02-16 23:33:00,5.04,1,5.04
2018-02-16 23:34:00,5.04,1,5.04
2018-02-16 23:35:00,5.04,1,5.04
2018-02-16 23:36:00,5.04,1,5.04
2018-02-16 23:37:00,5.04,1,5.04
2018-02-16 23:38:00,5.04,1,5.04
2018-02-16 23:39:00,5.04,1,5.04
