datetime,value,validation_block,predict
2019-09-27 00:00:00,9137.0,0,9358.405391022354
2019-10-04 00:00:00,9460.0,0,9431.423100287439
2019-10-11 00:00:00,9354.0,0,9328.445693323665
2019-10-18 00:00:00,9590.0,0,9394.25551642145
2019-10-25 00:00:00,9784.0,0,9302.07718995387
2019-11-01 00:00:00,9145.0,0,9384.722857602654
2019-11-08 00:00:00,9321.0,0,9387.311546063975
2019-11-15 00:00:00,9192.0,0,9394.404031486512
2019-11-22 00:00:00,9204.0,0,9347.983916903962
2019-11-29 00:00:00,9032.0,0,9395.837311381089
2019-12-06 00:00:00,8882.0,1,9220.194388062637
2019-12-13 00:00:00,9411.0,1,9205.844852606651
2019-12-20 00:00:00,9303.0,1,9246.758728607565
2019-12-27 00:00:00,8961.0,1,9227.670024055311
2020-01-03 00:00:00,8133.0,1,9299.040460789587
2020-01-10 00:00:00,8558.0,1,9293.517275919025
2020-01-17 00:00:00,8662.0,1,9314.176015291181
2020-01-24 00:00:00,8793.0,1,9381.626129339158
2020-01-31 00:00:00,8933.0,1,9374.624908481579
2020-02-07 00:00:00,8722.0,1,9343.127127181586
