datetime,value,validation_block,predict
2011-09-01 00:00:00,6.3885,0,6.410172822371338
2011-10-01 00:00:00,6.371,0,6.416627056555147
2011-11-01 00:00:00,6.3564,0,6.420729356141452
2011-12-01 00:00:00,6.3482,0,6.421343955851089
2012-01-01 00:00:00,6.3172,0,6.421442867274988
2012-02-01 00:00:00,6.2997,0,6.419428985343302
2012-03-01 00:00:00,6.3125,0,6.4107791897483
2012-04-01 00:00:00,6.3043,0,6.395328715809465
2012-05-01 00:00:00,6.3242,0,6.373483533334482
2012-06-01 00:00:00,6.3633,0,6.345411721137779
2012-07-01 00:00:00,6.3717,0,6.313878083632036
2012-08-01 00:00:00,6.3593,0,6.278668652728343
2012-09-01 00:00:00,6.32,0,6.238332449872434
2012-10-01 00:00:00,6.2627,0,6.201837866455148
2012-11-01 00:00:00,6.2338,0,6.165166360046114
2012-12-01 00:00:00,6.2328,0,6.130433443201508
2013-01-01 00:00:00,6.2215,0,6.094788737420617
2013-02-01 00:00:00,6.2323,0,6.0599728442868654
2013-03-01 00:00:00,6.2154,0,6.022786505519837
2013-04-01 00:00:00,6.1861,0,5.983852002543075
2013-05-01 00:00:00,6.1416,0,5.94306380395605
2013-06-01 00:00:00,6.1342,0,5.900760969944695
2013-07-01 00:00:00,6.1343,0,5.857791338436773
2013-08-01 00:00:00,6.1213,0,5.815725478523257
2013-09-01 00:00:00,6.1198,0,5.774555953697924
2013-10-01 00:00:00,6.1032,0,5.732766764344026
2013-11-01 00:00:00,6.0929,0,5.6908952074584
2013-12-01 00:00:00,6.0738,0,5.648130418111327
2014-01-01 00:00:00,6.0509,0,5.611267061735277
2014-02-01 00:00:00,6.0816,0,5.579202590841372
2014-03-01 00:00:00,6.1729,0,5.545198484306496
2014-04-01 00:00:00,6.2246,0,5.510965735540374
2014-05-01 00:00:00,6.2379999999999995,0,5.478711759692551
2014-06-01 00:00:00,6.2306,0,5.448016407182351
2014-07-01 00:00:00,6.1984,0,5.416238992152441
2014-08-01 00:00:00,6.1541,0,5.383316996433596
2014-09-01 00:00:00,6.1382,0,5.345824265811633
2014-10-01 00:00:00,6.1251,0,5.311226943567675
2014-11-01 00:00:00,6.1249,0,5.2772315350433825
2014-12-01 00:00:00,6.1886,0,5.253584604806512
2015-01-01 00:00:00,6.2181,0,5.241284827710722
2015-02-01 00:00:00,6.2518,0,5.230154902572595
2015-03-01 00:00:00,6.2386,0,5.218247277107022
2015-04-01 00:00:00,6.2010000000000005,0,5.2059840495435346
2015-05-01 00:00:00,6.2035,0,5.192987517734132
2015-06-01 00:00:00,6.2052,0,5.176954159753482
2015-07-01 00:00:00,6.2085,0,5.157318098912823
2015-08-01 00:00:00,6.3383,0,5.132255339465706
2015-09-01 00:00:00,6.3676,0,5.113314171487819
2015-10-01 00:00:00,6.3505,0,5.0996908350389845
2015-11-01 00:00:00,6.364,1,6.352343872056827
