datetime,value,validation_block,predict
2018-09-26 20:00:00,285.82,0,286.5396501930303
2018-09-26 21:00:00,284.41,0,285.2559651128661
2018-09-26 22:00:00,284.51,0,284.070972639106
2018-09-26 23:00:00,284.86,0,283.0895582708026
2018-09-27 00:00:00,285.26,0,282.0206247624511
2018-09-27 01:00:00,285.8,0,281.10278446206786
2018-09-27 02:00:00,286.16,0,280.2496902261797
2018-09-27 03:00:00,286.74,0,279.7260907841283
2018-09-27 04:00:00,286.75,0,279.4460730390367
2018-09-27 05:00:00,286.49,0,279.5584054609324
2018-09-27 06:00:00,285.37,0,279.7806595491906
2018-09-27 07:00:00,285.17,0,280.22681127299705
2018-09-27 08:00:00,285.05,0,280.91276948817995
2018-09-27 09:00:00,285.5,0,281.9728975276964
2018-09-27 10:00:00,286.39,0,283.41470455344097
2018-09-27 11:00:00,286.88,0,284.9133463617328
2018-09-27 12:00:00,287.24,0,286.0537895649273
2018-09-27 13:00:00,287.61,0,286.874988932072
2018-09-27 14:00:00,288.38,0,287.3471395579377
2018-09-27 15:00:00,288.28,0,287.7210979341105
2018-09-27 16:00:00,288.68,0,287.70054085807374
2018-09-27 17:00:00,288.04,0,287.652581235693
2018-09-27 18:00:00,287.5,0,287.2286280097971
2018-09-27 19:00:00,286.91,0,286.3498193654822
2018-09-27 20:00:00,285.75,0,285.20950199949834
2018-09-27 21:00:00,284.77,0,284.1140874829611
2018-09-27 22:00:00,283.86,0,283.1018297192247
2018-09-27 23:00:00,282.96,0,282.13665330149024
2018-09-28 00:00:00,282.2,0,281.15900358969003
2018-09-28 01:00:00,281.89,0,280.28709784225606
2018-09-28 02:00:00,281.31,0,279.51637320525566
2018-09-28 03:00:00,280.65,0,278.99139994761754
2018-09-28 04:00:00,280.13,0,278.8054975480598
2018-09-28 05:00:00,280.08,0,278.940709183522
2018-09-28 06:00:00,279.46,0,279.16672188389384
2018-09-28 07:00:00,279.03,0,279.4829647935749
2018-09-28 08:00:00,278.83,0,279.9368196930286
2018-09-28 09:00:00,279.53,0,280.76256343352236
2018-09-28 10:00:00,280.94,0,281.8116017622767
2018-09-28 11:00:00,282.43,0,283.05625989641277
2018-09-28 12:00:00,283.54,0,284.0347583777879
2018-09-28 13:00:00,283.74,0,284.7169661601101
2018-09-28 14:00:00,285.0,0,285.1639309866007
2018-09-28 15:00:00,285.14,0,285.4515339022998
2018-09-28 16:00:00,285.33,0,285.4859060035855
2018-09-28 17:00:00,285.24,0,285.396037675507
2018-09-28 18:00:00,284.39,0,285.0649598331628
2018-09-28 19:00:00,283.17,0,284.33941686643345
2018-09-28 20:00:00,281.23,0,283.3532989817722
2018-09-28 21:00:00,279.32,0,282.49032671080005
2018-09-28 22:00:00,278.09,1,278.0236859220286
2018-09-28 23:00:00,277.45,1,277.0861441361241
2018-09-29 00:00:00,276.18,1,276.6721454914712
2018-09-29 01:00:00,275.24,1,276.5633102089855
2018-09-29 02:00:00,275.26,1,276.8426779197865
2018-09-29 03:00:00,274.6,1,277.17277612007337
2018-09-29 04:00:00,274.25,1,277.69974254582104
2018-09-29 05:00:00,274.66,1,278.226156616556
2018-09-29 06:00:00,274.62,1,278.95484459346153
2018-09-29 07:00:00,274.79,1,279.61646016902904
2018-09-29 08:00:00,275.43,1,280.31007705939567
2018-09-29 09:00:00,276.17,1,280.9681200686154
2018-09-29 10:00:00,277.21,1,281.6364734593
2018-09-29 11:00:00,278.08,1,282.29701406019404
2018-09-29 12:00:00,278.89,1,282.82247411139326
2018-09-29 13:00:00,279.66,1,283.26457432108634
2018-09-29 14:00:00,280.31,1,283.7693898397262
2018-09-29 15:00:00,280.99,1,283.83489881944615
2018-09-29 16:00:00,281.41,1,283.769349669372
2018-09-29 17:00:00,281.44,1,283.340868899944
2018-09-29 18:00:00,281.02,1,282.7081811530633
2018-09-29 19:00:00,280.68,1,281.6701545338633
2018-09-29 20:00:00,280.55,1,280.4039061615525
2018-09-29 21:00:00,280.4,1,279.1462251778747
2018-09-29 22:00:00,280.54,1,278.1198360366444
2018-09-29 23:00:00,280.32,1,277.3091949260528
2018-09-30 00:00:00,280.3,1,276.8849922283439
2018-09-30 01:00:00,280.19,1,276.7924190737221
2018-09-30 02:00:00,280.07,1,276.99995810797526
2018-09-30 03:00:00,280.08,1,277.2973716967183
2018-09-30 04:00:00,279.88,1,277.70401228443194
2018-09-30 05:00:00,279.96,1,278.19581970850214
2018-09-30 06:00:00,280.17,1,278.7430919324848
2018-09-30 07:00:00,280.16,1,279.2477234761541
2018-09-30 08:00:00,280.28,1,279.8047909062159
2018-09-30 09:00:00,280.62,1,280.2968189614674
2018-09-30 10:00:00,281.38,1,280.8227440388804
2018-09-30 11:00:00,282.18,1,281.25738900240174
2018-09-30 12:00:00,282.69,1,281.6505936045655
2018-09-30 13:00:00,283.03,1,281.9511660207529
2018-09-30 14:00:00,283.48,1,282.25948127106506
2018-09-30 15:00:00,283.84,1,282.3255845700334
2018-09-30 16:00:00,284.38,1,282.1536834486536
2018-09-30 17:00:00,284.79,1,281.8491480876579
2018-09-30 18:00:00,284.2,1,281.33458362689146
2018-09-30 19:00:00,283.45,1,280.45170065565475
2018-09-30 20:00:00,282.76,1,279.4028007579621
2018-09-30 21:00:00,282.73,1,278.32503591835524
2018-09-30 22:00:00,282.09,1,277.46649746730174
2018-09-30 23:00:00,282.12,1,276.7811690940735
