datetime,value,validation_block,predict
2019-09-27 00:00:00,10081.0,0,10097.266354554367
2019-10-04 00:00:00,10066.0,0,10164.724827159022
2019-10-11 00:00:00,9998.0,0,10087.819291149357
2019-10-18 00:00:00,10098.0,0,10160.080799904814
2019-10-25 00:00:00,10184.0,0,10140.034410305563
2019-11-01 00:00:00,10036.0,0,10260.51706184954
2019-11-08 00:00:00,10173.0,0,10114.838749418126
2019-11-15 00:00:00,10053.0,0,10203.991833679793
2019-11-22 00:00:00,10065.0,0,10229.145124089377
2019-11-29 00:00:00,9941.0,0,10208.746479641988
2019-12-06 00:00:00,9753.0,1,10080.420595593507
2019-12-13 00:00:00,9840.0,1,10104.21061782445
2019-12-20 00:00:00,10269.0,1,10127.857326555262
2019-12-27 00:00:00,10173.0,1,10126.296859461743
2020-01-03 00:00:00,8887.0,1,10162.824161225255
2020-01-10 00:00:00,9281.0,1,10145.037731349192
2020-01-17 00:00:00,9535.0,1,10194.086667669135
2020-01-24 00:00:00,9158.0,1,10192.932545105343
2020-01-31 00:00:00,9903.0,1,10180.608934951524
2020-02-07 00:00:00,9241.0,1,10214.7475227489
