datetime,value,validation_block,predict
2018-03-16 00:00:00,91.7,0,90.29859755419893
2018-03-23 00:00:00,92.3,0,91.26554657060086
2018-03-30 00:00:00,93.0,0,91.7537126308996
2018-04-06 00:00:00,93.5,0,92.21547304506718
2018-04-13 00:00:00,92.4,0,92.24464657966858
2018-04-20 00:00:00,90.8,0,93.59250711984598
2018-04-27 00:00:00,91.1,0,93.29971883974166
2018-05-04 00:00:00,90.4,0,93.20146938329154
2018-05-11 00:00:00,91.1,0,93.00169272733594
2018-05-18 00:00:00,91.8,0,93.09742333971803
2018-05-25 00:00:00,93.9,0,93.44845946163406
2018-06-01 00:00:00,95.4,0,93.06368685503524
2018-06-08 00:00:00,95.7,0,92.69389392308643
2018-06-15 00:00:00,96.7,0,92.58767475557141
2018-06-22 00:00:00,97.5,0,92.92720702922122
2018-06-29 00:00:00,97.1,0,92.69431523022216
2018-07-06 00:00:00,96.7,0,93.25326740503765
2018-07-13 00:00:00,94.3,0,93.19953169002584
2018-07-20 00:00:00,93.8,0,93.4640777268658
2018-07-27 00:00:00,96.1,0,93.49053693190974
2018-08-03 00:00:00,96.6,0,94.16708460408206
2018-08-10 00:00:00,98.1,0,94.38899573833986
2018-08-17 00:00:00,98.1,0,94.13261072661881
2018-08-24 00:00:00,96.3,0,93.78746287334206
2018-08-31 00:00:00,96.6,0,93.05004948797941
2018-09-07 00:00:00,97.6,0,92.8081047195419
2018-09-14 00:00:00,95.4,0,92.9382398538557
2018-09-21 00:00:00,90.4,0,93.4746181082352
2018-09-28 00:00:00,90.4,0,92.58165480895866
2018-10-05 00:00:00,88.8,0,91.9283073102714
2018-10-12 00:00:00,88.8,0,91.69478260359446
2018-10-19 00:00:00,89.2,0,92.69952539335047
2018-10-26 00:00:00,89.4,0,92.72311761213645
2018-11-02 00:00:00,90.0,0,92.58049377229294
2018-11-09 00:00:00,90.1,0,92.97649083275506
2018-11-16 00:00:00,92.7,0,94.00181217953947
2018-11-23 00:00:00,95.6,0,93.75490649288714
2018-11-30 00:00:00,95.5,0,94.20002616556462
2018-12-07 00:00:00,95.1,0,94.82713517654705
2018-12-14 00:00:00,95.4,0,94.44990195906622
2018-12-21 00:00:00,95.1,0,94.0065298467893
2018-12-28 00:00:00,97.2,0,94.0801590559286
2019-01-04 00:00:00,96.1,0,93.76861884056717
2019-01-11 00:00:00,94.6,0,92.72607037428125
2019-01-18 00:00:00,92.9,0,91.3411365628094
2019-01-25 00:00:00,90.1,0,90.44611198425902
2019-02-01 00:00:00,90.7,0,90.47384657607715
2019-02-08 00:00:00,85.9,0,89.66956345804628
2019-02-15 00:00:00,85.9,0,89.79389203416865
2019-02-22 00:00:00,87.1,0,89.14519972721111
2019-03-01 00:00:00,87.5,1,88.07844758387996
2019-03-08 00:00:00,87.6,1,88.4000837333381
2019-03-15 00:00:00,88.9,1,89.56822549999762
2019-03-22 00:00:00,86.6,1,90.70526409409617
2019-03-29 00:00:00,86.4,1,91.67860779233301
2019-04-05 00:00:00,87.5,1,92.40349025406911
2019-04-12 00:00:00,87.7,1,93.13888493484626
2019-04-19 00:00:00,90.1,1,94.58778754815484
2019-04-26 00:00:00,89.2,1,94.21495874690046
2019-05-03 00:00:00,88.9,1,94.54390889637635
2019-05-10 00:00:00,90.5,1,94.64305666669662
2019-05-17 00:00:00,89.9,1,94.93520275603682
2019-05-24 00:00:00,91.2,1,94.42607968144206
2019-05-31 00:00:00,91.8,1,94.31366311307933
2019-06-07 00:00:00,93.2,1,94.19460916077264
2019-06-14 00:00:00,93.9,1,94.2485692133734
2019-06-21 00:00:00,94.2,1,94.05095142608981
2019-06-28 00:00:00,94.2,1,93.95013628744272
2019-07-05 00:00:00,94.7,1,94.37855301326526
2019-07-12 00:00:00,94.4,1,94.44210239915128
2019-07-19 00:00:00,93.1,1,94.79884660452626
2019-07-26 00:00:00,93.0,1,95.069109719464
2019-08-02 00:00:00,96.4,1,95.42453288909248
2019-08-09 00:00:00,94.8,1,94.96554630581612
2019-08-16 00:00:00,95.9,1,95.05732689016558
2019-08-23 00:00:00,95.2,1,94.81476527804351
2019-08-30 00:00:00,94.8,1,94.25708434583952
2019-09-06 00:00:00,95.1,1,93.74185013831168
2019-09-13 00:00:00,91.2,1,93.79556948654144
2019-09-20 00:00:00,89.8,1,93.53611600420524
2019-09-27 00:00:00,86.4,1,92.97121774090067
2019-10-04 00:00:00,85.7,1,92.98226943395834
2019-10-11 00:00:00,83.1,1,93.13519557672188
2019-10-18 00:00:00,85.2,1,92.92885677698496
2019-10-25 00:00:00,87.7,1,92.3622051501305
2019-11-01 00:00:00,86.0,1,92.57419644266439
2019-11-08 00:00:00,87.8,1,92.97890627295926
2019-11-15 00:00:00,89.5,1,93.9594157733246
2019-11-22 00:00:00,89.3,1,94.2572806118366
2019-11-29 00:00:00,91.9,1,95.48078685068869
2019-12-06 00:00:00,90.6,1,96.05776143479547
2019-12-13 00:00:00,90.6,1,95.68591892733005
2019-12-20 00:00:00,93.3,1,95.26630891037132
2019-12-27 00:00:00,94.5,1,95.26210043421844
2020-01-03 00:00:00,93.0,1,94.21287020253905
2020-01-10 00:00:00,92.2,1,93.38106757306808
2020-01-17 00:00:00,90.5,1,92.07268916193581
2020-01-24 00:00:00,87.2,1,91.32387639976467
2020-01-31 00:00:00,87.4,1,90.36988378481776
2020-02-07 00:00:00,88.0,1,88.9759362586778
