datetime,value,validation_block,predict
2018-03-16 00:00:00,2.6180000000000003,0,2.628
2018-03-23 00:00:00,2.6460000000000004,0,2.628
2018-03-30 00:00:00,2.647,0,2.628
2018-04-06 00:00:00,2.6319999999999997,0,2.628
2018-04-13 00:00:00,2.6460000000000004,0,2.628
2018-04-20 00:00:00,2.694,0,2.628
2018-04-27 00:00:00,2.7460000000000004,0,2.628
2018-05-04 00:00:00,2.7969999999999997,0,2.628
2018-05-11 00:00:00,2.932,0,2.628
2018-05-18 00:00:00,3.017,0,2.628
2018-05-25 00:00:00,3.0410000000000004,0,2.628
2018-06-01 00:00:00,3.0210000000000004,0,2.628
2018-06-08 00:00:00,3.008,0,2.628
2018-06-15 00:00:00,2.998,0,2.628
2018-06-22 00:00:00,2.968,0,2.628
2018-06-29 00:00:00,2.964,0,2.628
2018-07-06 00:00:00,2.971,0,2.628
2018-07-13 00:00:00,2.9739999999999998,0,2.628
2018-07-20 00:00:00,2.972,0,2.628
2018-07-27 00:00:00,2.9810000000000003,0,2.628
2018-08-03 00:00:00,2.998,0,2.628
2018-08-10 00:00:00,2.9760000000000004,0,2.628
2018-08-17 00:00:00,2.955,0,2.628
2018-08-24 00:00:00,2.946,0,2.628
2018-08-31 00:00:00,2.926,0,2.628
2018-09-07 00:00:00,2.918,0,2.628
2018-09-14 00:00:00,2.935,0,2.628
2018-09-21 00:00:00,2.989,0,2.628
2018-09-28 00:00:00,3.02,0,2.628
2018-10-05 00:00:00,3.02,0,2.628
2018-10-12 00:00:00,3.0189999999999997,0,2.628
2018-10-19 00:00:00,2.9589999999999996,0,2.628
2018-10-26 00:00:00,2.9389999999999996,0,2.628
2018-11-02 00:00:00,2.905,0,2.628
2018-11-09 00:00:00,2.799,0,2.628
2018-11-16 00:00:00,2.7110000000000003,0,2.628
2018-11-23 00:00:00,2.642,0,2.628
2018-11-30 00:00:00,2.562,0,2.628
2018-12-07 00:00:00,2.489,0,2.628
2018-12-14 00:00:00,2.44,0,2.628
2018-12-21 00:00:00,2.3930000000000002,0,2.628
2018-12-28 00:00:00,2.318,0,2.628
2019-01-04 00:00:00,2.282,0,2.628
2019-01-11 00:00:00,2.251,0,2.628
2019-01-18 00:00:00,2.256,0,2.628
2019-01-25 00:00:00,2.27,0,2.628
2019-02-01 00:00:00,2.27,0,2.628
2019-02-08 00:00:00,2.299,0,2.628
2019-02-15 00:00:00,2.37,0,2.628
2019-02-22 00:00:00,2.51,0,2.628
2019-03-01 00:00:00,2.559,1,2.51
2019-03-08 00:00:00,2.609,1,2.51
2019-03-15 00:00:00,2.687,1,2.51
2019-03-22 00:00:00,2.742,1,2.51
2019-03-29 00:00:00,2.787,1,2.51
2019-04-05 00:00:00,2.8089999999999997,1,2.51
2019-04-12 00:00:00,2.9,1,2.51
2019-04-19 00:00:00,2.9419999999999997,1,2.51
2019-04-26 00:00:00,2.943,1,2.51
2019-05-03 00:00:00,2.938,1,2.51
2019-05-10 00:00:00,2.905,1,2.51
2019-05-17 00:00:00,2.889,1,2.51
2019-05-24 00:00:00,2.895,1,2.51
2019-05-31 00:00:00,2.911,1,2.51
2019-06-07 00:00:00,2.824,1,2.51
2019-06-14 00:00:00,2.7689999999999997,1,2.51
2019-06-21 00:00:00,2.7560000000000002,1,2.51
2019-06-28 00:00:00,2.766,1,2.51
2019-07-05 00:00:00,2.7760000000000002,1,2.51
2019-07-12 00:00:00,2.842,1,2.51
2019-07-19 00:00:00,2.8280000000000003,1,2.51
2019-07-26 00:00:00,2.799,1,2.51
2019-08-02 00:00:00,2.79,1,2.51
2019-08-09 00:00:00,2.745,1,2.51
2019-08-16 00:00:00,2.736,1,2.51
2019-08-23 00:00:00,2.717,1,2.51
2019-08-30 00:00:00,2.697,1,2.51
2019-09-06 00:00:00,2.647,1,2.51
2019-09-13 00:00:00,2.668,1,2.51
2019-09-20 00:00:00,2.8539999999999996,1,2.51
2019-09-27 00:00:00,2.75,1,2.51
2019-10-04 00:00:00,2.748,1,2.51
2019-10-11 00:00:00,2.713,1,2.51
2019-10-18 00:00:00,2.714,1,2.51
2019-10-25 00:00:00,2.71,1,2.51
2019-11-01 00:00:00,2.697,1,2.51
2019-11-08 00:00:00,2.7060000000000004,1,2.51
2019-11-15 00:00:00,2.681,1,2.51
2019-11-22 00:00:00,2.658,1,2.51
2019-11-29 00:00:00,2.6519999999999997,1,2.51
2019-12-06 00:00:00,2.627,1,2.51
2019-12-13 00:00:00,2.603,1,2.51
2019-12-20 00:00:00,2.6010000000000004,1,2.51
2019-12-27 00:00:00,2.612,1,2.51
2020-01-03 00:00:00,2.617,1,2.51
2020-01-10 00:00:00,2.696,1,2.51
2020-01-17 00:00:00,2.648,1,2.51
2020-01-24 00:00:00,2.6189999999999998,1,2.51
2020-01-31 00:00:00,2.545,1,2.51
2020-02-07 00:00:00,2.5180000000000002,1,2.51
