datetime,value,validation_block,predict
2018-02-16 23:20:00,11.93,0,11.895263275892162
2018-02-16 23:21:00,11.93,0,11.860526419709371
2018-02-16 23:22:00,11.93,0,11.830572219706074
2018-02-16 23:23:00,11.93,0,12.036280692197721
2018-02-16 23:24:00,11.93,0,12.006235865421125
2018-02-16 23:25:00,11.93,0,11.971300723284244
2018-02-16 23:26:00,11.93,0,11.936224045868268
2018-02-16 23:27:00,11.93,0,11.90102821198198
2018-02-16 23:28:00,11.93,0,11.86580047802506
2018-02-16 23:29:00,11.93,0,11.835337029459158
2018-02-16 23:30:00,11.93,1,11.930293505866969
2018-02-16 23:31:00,11.93,1,11.930510604555206
2018-02-16 23:32:00,11.93,1,11.930653687427322
2018-02-16 23:33:00,11.93,1,11.930725094050533
2018-02-16 23:34:00,11.93,1,11.930727022769872
2018-02-16 23:35:00,11.93,1,11.93066148607904
2018-02-16 23:36:00,11.93,1,11.930530309414968
2018-02-16 23:37:00,11.93,1,11.930335172118237
2018-02-16 23:38:00,11.93,1,11.930077689418503
2018-02-16 23:39:00,11.93,1,11.9297595343953
