datetime,value,validation_block,predict
2018-02-16 23:20:00,0.000133333,0,0.0001500128750000006
2018-02-16 23:21:00,0.00011666700000000001,0,0.00011251262499999842
2018-02-16 23:22:00,0.000133333,0,0.00012917912500000174
2018-02-16 23:23:00,0.0001,0,0.00014584612499999916
2018-02-16 23:24:00,0.0007333330000000001,0,0.00013751262499999906
2018-02-16 23:25:00,0.00025,0,0.00012084562500000164
2018-02-16 23:26:00,0.00015,0,0.00017084662499999948
2018-02-16 23:27:00,0.00015,0,0.0001708456249999973
2018-02-16 23:28:00,0.00015,0,0.00013751262499999906
2018-02-16 23:29:00,0.00015,0,0.00015834587500000103
2018-02-16 23:30:00,0.000133333,1,0.0001447753125000009
2018-02-16 23:31:00,0.000133333,1,0.000128107812500001
2018-02-16 23:32:00,0.000133333,1,0.00011977431250000092
2018-02-16 23:33:00,0.000133333,1,0.0001281088125000004
2018-02-16 23:34:00,0.0001,1,0.00016144181250000143
2018-02-16 23:35:00,0.00015,1,0.000128107812500001
2018-02-16 23:36:00,0.0001,1,0.0001364413125000011
2018-02-16 23:37:00,8.329999999999999e-05,1,0.00015310831250000132
2018-02-16 23:38:00,0.0001,1,0.00016144181250000143
2018-02-16 23:39:00,0.000133333,1,0.00014477381249999906
