datetime,value,validation_block,predict
2018-09-30 04:00:00,279.88,0,279.7347289352464
2018-09-30 05:00:00,279.96,0,279.1880763218529
2018-09-30 06:00:00,280.17,0,278.6799620106492
2018-09-30 07:00:00,280.16,0,278.237113678057
2018-09-30 08:00:00,280.28,0,277.28721629022823
2018-09-30 09:00:00,280.62,0,276.95954791261926
2018-09-30 10:00:00,281.38,0,277.1530192456631
2018-09-30 11:00:00,282.18,0,277.75537139830493
2018-09-30 12:00:00,282.69,0,278.6589302647055
2018-09-30 13:00:00,283.03,0,279.81450148438796
2018-09-30 14:00:00,283.48,1,283.9367833680389
2018-09-30 15:00:00,283.84,1,284.6501372476748
2018-09-30 16:00:00,284.38,1,285.352660869417
2018-09-30 17:00:00,284.79,1,285.90497246506766
2018-09-30 18:00:00,284.2,1,285.79576597312496
2018-09-30 19:00:00,283.45,1,285.8776122094456
2018-09-30 20:00:00,282.76,1,285.15223691206177
2018-09-30 21:00:00,282.73,1,284.97882521990715
2018-09-30 22:00:00,282.09,1,285.05944408556866
2018-09-30 23:00:00,282.12,1,285.21146976565
